fecha,pais,pais_code,socio,socio_code,exportaciones,importaciones
2004-10,España,ES,Estados Unidos,US,520182237.0,474982133.0
2004-11,España,ES,Estados Unidos,US,533869736.0,661388912.0
2004-12,España,ES,Estados Unidos,US,620557680.0,423022939.0
2005-01,España,ES,Estados Unidos,US,446947089.0,473867322.0
2005-02,España,ES,Estados Unidos,US,531518570.0,434552135.0
2005-03,España,ES,Estados Unidos,US,471156193.0,475209689.0
2005-04,España,ES,Estados Unidos,US,516143776.0,679934792.0
2005-05,España,ES,Estados Unidos,US,540424516.0,638768603.0
2005-06,España,ES,Estados Unidos,US,532942793.0,583433777.0
2005-07,España,ES,Estados Unidos,US,583071819.0,483545212.0
2005-08,España,ES,Estados Unidos,US,441106901.0,472107552.0
2005-09,España,ES,Estados Unidos,US,542243177.0,442662480.0
2005-10,España,ES,Estados Unidos,US,576645639.0,425529663.0
2005-11,España,ES,Estados Unidos,US,568343545.0,530970047.0
2005-12,España,ES,Estados Unidos,US,594684637.0,489610161.0
2006-01,España,ES,Estados Unidos,US,628408643.0,506753537.0
2006-02,España,ES,Estados Unidos,US,502290012.0,537227341.0
2006-03,España,ES,Estados Unidos,US,642274081.0,657862333.0
2006-04,España,ES,Estados Unidos,US,569360077.0,666597890.0
2006-05,España,ES,Estados Unidos,US,749064223.0,622202183.0
2006-06,España,ES,Estados Unidos,US,694426106.0,519871699.0
2006-07,España,ES,Estados Unidos,US,624226354.0,730843749.0
2006-08,España,ES,Estados Unidos,US,569603074.0,455652737.0
2006-09,España,ES,Estados Unidos,US,543696198.0,439915037.0
2006-10,España,ES,Estados Unidos,US,566734539.0,528859074.0
2006-11,España,ES,Estados Unidos,US,577876735.0,645850481.0
2006-12,España,ES,Estados Unidos,US,802532716.0,744398495.0
2007-01,España,ES,Estados Unidos,US,526288944.0,662275285.0
2007-02,España,ES,Estados Unidos,US,660449771.0,587807145.0
2007-03,España,ES,Estados Unidos,US,630784444.0,650963406.0
2007-04,España,ES,Estados Unidos,US,516481165.0,725421403.0
2007-05,España,ES,Estados Unidos,US,594850796.0,762256371.0
2007-06,España,ES,Estados Unidos,US,829776992.0,653586381.0
2007-07,España,ES,Estados Unidos,US,696574560.0,764361037.0
2007-08,España,ES,Estados Unidos,US,538437031.0,595278131.0
2007-09,España,ES,Estados Unidos,US,541418330.0,749693584.0
2007-10,España,ES,Estados Unidos,US,685046898.0,844140503.0
2007-11,España,ES,Estados Unidos,US,574570029.0,717450689.0
2007-12,España,ES,Estados Unidos,US,590964286.0,650254053.0
2008-01,España,ES,Estados Unidos,US,579155081.0,908354860.0
2008-02,España,ES,Estados Unidos,US,583600397.0,794189127.0
2008-03,España,ES,Estados Unidos,US,528470973.0,885408503.0
2008-04,España,ES,Estados Unidos,US,658587517.0,859558255.0
2008-05,España,ES,Estados Unidos,US,654748171.0,883946432.0
2008-06,España,ES,Estados Unidos,US,585548305.0,804842537.0
2008-07,España,ES,Estados Unidos,US,794072904.0,967790025.0
2008-08,España,ES,Estados Unidos,US,582898460.0,616043394.0
2008-09,España,ES,Estados Unidos,US,602029312.0,721779789.0
2008-10,España,ES,Estados Unidos,US,654780000.0,720095253.0
2008-11,España,ES,Estados Unidos,US,639446270.0,626270211.0
2008-12,España,ES,Estados Unidos,US,622976095.0,781222315.0
2009-01,España,ES,Estados Unidos,US,451712880.0,621058844.0
2009-02,España,ES,Estados Unidos,US,470150794.0,693785951.0
2009-03,España,ES,Estados Unidos,US,620693316.0,648823157.0
2009-04,España,ES,Estados Unidos,US,434745962.0,630981875.0
2009-05,España,ES,Estados Unidos,US,522764823.0,545342439.0
2009-06,España,ES,Estados Unidos,US,480027705.0,587485351.0
2009-07,España,ES,Estados Unidos,US,603528289.0,440042888.0
2009-08,España,ES,Estados Unidos,US,320499415.0,368203676.0
2009-09,España,ES,Estados Unidos,US,384623798.0,530370162.0
2009-10,España,ES,Estados Unidos,US,447733214.0,576445610.0
2009-11,España,ES,Estados Unidos,US,420514100.0,561361047.0
2009-12,España,ES,Estados Unidos,US,493764414.0,477370802.0
2010-01,España,ES,Estados Unidos,US,351387430.0,519684246.0
2010-02,España,ES,Estados Unidos,US,448451823.0,523107524.0
2010-03,España,ES,Estados Unidos,US,573826855.0,683155169.0
2010-04,España,ES,Estados Unidos,US,488245392.0,570955124.0
2010-05,España,ES,Estados Unidos,US,554455696.0,684290471.0
2010-06,España,ES,Estados Unidos,US,578071602.0,670092990.0
2010-07,España,ES,Estados Unidos,US,801927278.0,729785683.0
2010-08,España,ES,Estados Unidos,US,513455763.0,496179885.0
2010-09,España,ES,Estados Unidos,US,488301812.0,660542246.0
2010-10,España,ES,Estados Unidos,US,594875503.0,805354268.0
2010-11,España,ES,Estados Unidos,US,595008858.0,737872223.0
2010-12,España,ES,Estados Unidos,US,540493961.0,883238203.0
2011-01,España,ES,Estados Unidos,US,571678168.0,852472385.0
2011-02,España,ES,Estados Unidos,US,705553871.0,855668139.0
2011-03,España,ES,Estados Unidos,US,786867141.0,855571885.0
2011-04,España,ES,Estados Unidos,US,763561081.0,805018473.0
2011-05,España,ES,Estados Unidos,US,683718528.0,668672438.0
2011-06,España,ES,Estados Unidos,US,763459404.0,742774580.0
2011-07,España,ES,Estados Unidos,US,678766310.0,787949335.0
2011-08,España,ES,Estados Unidos,US,572235383.0,678430974.0
2011-09,España,ES,Estados Unidos,US,584528417.0,673757817.0
2011-10,España,ES,Estados Unidos,US,568463718.0,750274252.0
2011-11,España,ES,Estados Unidos,US,592514280.0,926129628.0
2011-12,España,ES,Estados Unidos,US,642329850.0,633519931.0
2012-01,España,ES,Estados Unidos,US,606570608.0,591849262.0
2012-02,España,ES,Estados Unidos,US,682960428.0,763057054.0
2012-03,España,ES,Estados Unidos,US,743821875.0,744310255.0
2012-04,España,ES,Estados Unidos,US,688756124.0,743361966.0
2012-05,España,ES,Estados Unidos,US,696220553.0,749986554.0
2012-06,España,ES,Estados Unidos,US,876960139.0,693120975.0
2012-07,España,ES,Estados Unidos,US,887002910.0,788033551.0
2012-08,España,ES,Estados Unidos,US,723710545.0,481229460.0
2012-09,España,ES,Estados Unidos,US,730535192.0,662079314.0
2012-10,España,ES,Estados Unidos,US,908157869.0,716126194.0
2012-11,España,ES,Estados Unidos,US,749095733.0,713558412.0
2012-12,España,ES,Estados Unidos,US,722641255.0,659293306.0
2013-01,España,ES,Estados Unidos,US,644804602.0,785758890.0
2013-02,España,ES,Estados Unidos,US,671029416.0,646725589.0
2013-03,España,ES,Estados Unidos,US,847014066.0,633371636.0
2013-04,España,ES,Estados Unidos,US,884509332.0,866323191.0
2013-05,España,ES,Estados Unidos,US,797928803.0,707684130.0
2013-06,España,ES,Estados Unidos,US,735854806.0,619258906.0
2013-07,España,ES,Estados Unidos,US,784269862.0,700435772.0
2013-08,España,ES,Estados Unidos,US,582551462.0,548302770.0
2013-09,España,ES,Estados Unidos,US,690643230.0,624545960.0
2013-10,España,ES,Estados Unidos,US,751957313.0,877448920.0
2013-11,España,ES,Estados Unidos,US,634192316.0,800174745.0
2013-12,España,ES,Estados Unidos,US,732970519.0,836912824.0
2014-01,España,ES,Estados Unidos,US,696293084.0,883412643.0
2014-02,España,ES,Estados Unidos,US,841213075.0,791925800.0
2014-03,España,ES,Estados Unidos,US,897021644.0,713110092.0
2014-04,España,ES,Estados Unidos,US,814834285.0,621179751.0
2014-05,España,ES,Estados Unidos,US,944665408.0,772026281.0
2014-06,España,ES,Estados Unidos,US,896719648.0,703221178.0
2014-07,España,ES,Estados Unidos,US,1003912598.0,801935973.0
2014-08,España,ES,Estados Unidos,US,681773858.0,527971086.0
2014-09,España,ES,Estados Unidos,US,890236275.0,706197640.0
2014-10,España,ES,Estados Unidos,US,1068673617.0,738838144.0
2014-11,España,ES,Estados Unidos,US,951808552.0,683017230.0
2014-12,España,ES,Estados Unidos,US,965383644.0,677863287.0
2015-01,España,ES,Estados Unidos,US,786997477.0,792764056.0
2015-02,España,ES,Estados Unidos,US,898658555.0,877956404.0
2015-03,España,ES,Estados Unidos,US,960329476.0,977510696.0
2015-04,España,ES,Estados Unidos,US,979968626.0,949422615.0
2015-05,España,ES,Estados Unidos,US,960600565.0,851658212.0
2015-06,España,ES,Estados Unidos,US,1103564578.0,791411363.0
2015-07,España,ES,Estados Unidos,US,1262940794.0,917903436.0
2015-08,España,ES,Estados Unidos,US,800495335.0,666695370.0
2015-09,España,ES,Estados Unidos,US,930959147.0,914848017.0
2015-10,España,ES,Estados Unidos,US,1006303098.0,788797354.0
2015-11,España,ES,Estados Unidos,US,908844073.0,840814310.0
2015-12,España,ES,Estados Unidos,US,897679918.0,812163672.0
2016-01,España,ES,Estados Unidos,US,769016579.0,868986159.0
2016-02,España,ES,Estados Unidos,US,925999219.0,957615224.0
2016-03,España,ES,Estados Unidos,US,903550284.0,893601024.0
2016-04,España,ES,Estados Unidos,US,973447999.0,807875558.0
2016-05,España,ES,Estados Unidos,US,1109895592.0,731714389.0
2016-06,España,ES,Estados Unidos,US,1075955363.0,1108879724.0
2016-07,España,ES,Estados Unidos,US,973108047.0,708052256.0
2016-08,España,ES,Estados Unidos,US,808471179.0,714829265.0
2016-09,España,ES,Estados Unidos,US,878460376.0,801064683.0
2016-10,España,ES,Estados Unidos,US,883447414.0,898172960.0
2016-11,España,ES,Estados Unidos,US,976173242.0,897106125.0
2016-12,España,ES,Estados Unidos,US,1086444760.0,1187866079.0
2017-01,España,ES,Estados Unidos,US,908445382.0,875146557.0
2017-02,España,ES,Estados Unidos,US,886293653.0,912183595.0
2017-03,España,ES,Estados Unidos,US,1259922244.0,1236526173.0
2017-04,España,ES,Estados Unidos,US,955669872.0,692423624.0
2017-05,España,ES,Estados Unidos,US,1239414064.0,970654757.0
2017-06,España,ES,Estados Unidos,US,998186459.0,1049912003.0
2017-07,España,ES,Estados Unidos,US,1095838161.0,793408410.0
2017-08,España,ES,Estados Unidos,US,962287021.0,1051321447.0
2017-09,España,ES,Estados Unidos,US,984508935.0,1130160782.0
2017-10,España,ES,Estados Unidos,US,988930711.0,1138062937.0
2017-11,España,ES,Estados Unidos,US,1073677533.0,931118373.0
2017-12,España,ES,Estados Unidos,US,1108350469.0,718344649.0
2018-01,España,ES,Estados Unidos,US,915373101.0,814972733.0
2018-02,España,ES,Estados Unidos,US,960316328.0,908264279.0
2018-03,España,ES,Estados Unidos,US,1152077619.0,799904302.0
2018-04,España,ES,Estados Unidos,US,1038764461.0,953284193.0
2018-05,España,ES,Estados Unidos,US,1073900867.0,893786084.0
2018-06,España,ES,Estados Unidos,US,1254673849.0,889103457.0
2018-07,España,ES,Estados Unidos,US,1246281891.0,1089102222.0
2018-08,España,ES,Estados Unidos,US,976512411.0,794178682.0
2018-09,España,ES,Estados Unidos,US,966842457.0,1030130358.0
2018-10,España,ES,Estados Unidos,US,1124182952.0,1109628056.0
2018-11,España,ES,Estados Unidos,US,1087367498.0,921671915.0
2018-12,España,ES,Estados Unidos,US,982534718.0,824945832.0
2019-01,España,ES,Estados Unidos,US,927791080.0,944595712.0
2019-02,España,ES,Estados Unidos,US,1085337350.0,990670211.0
2019-03,España,ES,Estados Unidos,US,1290376084.0,1214460363.0
2019-04,España,ES,Estados Unidos,US,1188807870.0,813264350.0
2019-05,España,ES,Estados Unidos,US,1213357716.0,1365834694.0
2019-06,España,ES,Estados Unidos,US,1102674203.0,1079115744.0
2019-07,España,ES,Estados Unidos,US,1253036638.0,1076964176.0
2019-08,España,ES,Estados Unidos,US,990342831.0,887442396.0
2019-09,España,ES,Estados Unidos,US,1089385458.0,1281587527.0
2019-10,España,ES,Estados Unidos,US,1259453765.0,1453336016.0
2019-11,España,ES,Estados Unidos,US,1118374884.0,1052711130.0
2019-12,España,ES,Estados Unidos,US,1186522794.0,1023854078.0
2020-01,España,ES,Estados Unidos,US,995953508.0,1410827716.0
2020-02,España,ES,Estados Unidos,US,1196283308.0,1356854035.0
2020-03,España,ES,Estados Unidos,US,1168558631.0,1200684422.0
2020-04,España,ES,Estados Unidos,US,774763237.0,797786808.0
2020-05,España,ES,Estados Unidos,US,837992117.0,847186518.0
2020-06,España,ES,Estados Unidos,US,1176213982.0,961055500.0
2020-07,España,ES,Estados Unidos,US,1126908570.0,913600101.0
2020-08,España,ES,Estados Unidos,US,732525955.0,650672691.0
2020-09,España,ES,Estados Unidos,US,950931203.0,1065838342.0
2020-10,España,ES,Estados Unidos,US,1067318507.0,882846787.0
2020-11,España,ES,Estados Unidos,US,1050253566.0,842080424.0
2020-12,España,ES,Estados Unidos,US,1158706021.0,833208585.0
2021-01,España,ES,Estados Unidos,US,833162735.0,784432886.0
2021-02,España,ES,Estados Unidos,US,1108890597.0,1062226751.0
2021-03,España,ES,Estados Unidos,US,1447400850.0,1125885834.0
2021-04,España,ES,Estados Unidos,US,1154180507.0,999829288.0
2021-05,España,ES,Estados Unidos,US,1191943731.0,1167839220.0
2021-06,España,ES,Estados Unidos,US,1391256829.0,963794981.0
2021-07,España,ES,Estados Unidos,US,1294527833.0,1167150066.0
2021-08,España,ES,Estados Unidos,US,1158283345.0,1007149375.0
2021-09,España,ES,Estados Unidos,US,1253835131.0,1275840251.0
2021-10,España,ES,Estados Unidos,US,1293337523.0,1870050584.0
2021-11,España,ES,Estados Unidos,US,1328472114.0,1750517780.0
2021-12,España,ES,Estados Unidos,US,1372364044.0,1756759806.0
2022-01,España,ES,Estados Unidos,US,1239431269.0,2449467881.0
2022-02,España,ES,Estados Unidos,US,1358223816.0,2232583286.0
2022-03,España,ES,Estados Unidos,US,1450414599.0,2708069796.0
2022-04,España,ES,Estados Unidos,US,1578935610.0,3085417946.0
2022-05,España,ES,Estados Unidos,US,1951313732.0,2831020115.0
2022-06,España,ES,Estados Unidos,US,1825077678.0,3014784185.0
2022-07,España,ES,Estados Unidos,US,1591765395.0,2598543546.0
2022-08,España,ES,Estados Unidos,US,1557622953.0,2570877984.0
2022-09,España,ES,Estados Unidos,US,1659231102.0,1952740048.0
2022-10,España,ES,Estados Unidos,US,1628223282.0,2235823591.0
2022-11,España,ES,Estados Unidos,US,1659715302.0,2544580380.0
2022-12,España,ES,Estados Unidos,US,1452150755.0,2143221254.0
2023-01,España,ES,Estados Unidos,US,1482364057.0,2072715003.0
2023-02,España,ES,Estados Unidos,US,1455677776.0,1913559063.0
2023-03,España,ES,Estados Unidos,US,1865133677.0,2409199423.0
2023-04,España,ES,Estados Unidos,US,1403278442.0,2025961894.0
2023-05,España,ES,Estados Unidos,US,1614443102.0,1698236464.0
2023-06,España,ES,Estados Unidos,US,1705358424.0,1874852370.0
2023-07,España,ES,Estados Unidos,US,1560829673.0,2028959573.0
2023-08,España,ES,Estados Unidos,US,1370024118.0,2178771827.0
2023-09,España,ES,Estados Unidos,US,1554916054.0,2202740886.0
2023-10,España,ES,Estados Unidos,US,1764789013.0,2086246797.0
2023-11,España,ES,Estados Unidos,US,1629862670.0,1964009812.0
2023-12,España,ES,Estados Unidos,US,1500606968.0,2082353226.0
2024-01,España,ES,Estados Unidos,US,1340639629.0,1979304771.0
2024-02,España,ES,Estados Unidos,US,1515834656.0,2200489708.0
2024-03,España,ES,Estados Unidos,US,1555160222.0,1717572058.0
2024-04,España,ES,Estados Unidos,US,1584924809.0,2328692360.0
2024-05,España,ES,Estados Unidos,US,1765620921.0,2387922690.0
2024-06,España,ES,Estados Unidos,US,1617601384.0,1837261415.0
2024-07,España,ES,Estados Unidos,US,1684775097.0,1850798799.0
2024-08,España,ES,Estados Unidos,US,1372663528.0,2339514118.0
2024-09,España,ES,Estados Unidos,US,1236670403.0,1840024276.0
2024-10,España,ES,Estados Unidos,US,1508069171.0,1865645260.0
2024-11,España,ES,Estados Unidos,US,1436188547.0,2042327029.0
2024-12,España,ES,Estados Unidos,US,1560948375.0,1770753008.0
2025-01,España,ES,Estados Unidos,US,1350032534.0,2485585814.0
2025-02,España,ES,Estados Unidos,US,1496454816.0,2340150841.0
2025-03,España,ES,Estados Unidos,US,1671958845.0,2389016358.0
2025-04,España,ES,Estados Unidos,US,1371355500.0,2265984460.0
2025-05,España,ES,Estados Unidos,US,1528923881.0,1849782547.0
2025-06,España,ES,Estados Unidos,US,1516427091.0,2321332650.0
2025-07,España,ES,Estados Unidos,US,1481778096.0,2317878562.0
2025-08,España,ES,Estados Unidos,US,975128820.0,1818484884.0
2025-09,España,ES,Estados Unidos,US,1236376020.0,2266901780.0
2025-10,España,ES,Estados Unidos,US,1366604079.0,2194895797.0
2025-11,España,ES,Estados Unidos,US,1301606976.0,1721861245.0
2002-01,España,ES,Vietnam,VN,5415776.0,28226729.0
2002-02,España,ES,Vietnam,VN,5223946.0,27981665.0
2002-03,España,ES,Vietnam,VN,7163696.0,19725110.0
2002-04,España,ES,Vietnam,VN,6843351.0,18042792.0
2002-05,España,ES,Vietnam,VN,7818364.0,14978500.0
2002-06,España,ES,Vietnam,VN,8278545.0,14340093.0
2002-07,España,ES,Vietnam,VN,9923757.0,29396354.0
2002-08,España,ES,Vietnam,VN,7097843.0,26777269.0
2002-09,España,ES,Vietnam,VN,5182052.0,23186601.0
2002-10,España,ES,Vietnam,VN,6670643.0,14051060.0
2002-11,España,ES,Vietnam,VN,7732968.0,13376849.0
2002-12,España,ES,Vietnam,VN,8308141.0,15588386.0
2003-01,España,ES,Vietnam,VN,10491459.0,21780361.0
2003-02,España,ES,Vietnam,VN,6420214.0,24843394.0
2003-03,España,ES,Vietnam,VN,6306046.0,22873014.0
2003-04,España,ES,Vietnam,VN,5261775.0,16328416.0
2003-05,España,ES,Vietnam,VN,7102015.0,19616783.0
2003-06,España,ES,Vietnam,VN,4623512.0,16040735.0
2003-07,España,ES,Vietnam,VN,8137010.0,24112986.0
2003-08,España,ES,Vietnam,VN,4732488.0,26695379.0
2003-09,España,ES,Vietnam,VN,6254917.0,28359244.0
2003-10,España,ES,Vietnam,VN,6434214.0,17802857.0
2003-11,España,ES,Vietnam,VN,7552635.0,15116978.0
2003-12,España,ES,Vietnam,VN,9057543.0,16267913.0
2004-01,España,ES,Vietnam,VN,6397575.0,32227125.0
2004-02,España,ES,Vietnam,VN,5291036.0,34002731.0
2004-03,España,ES,Vietnam,VN,9706123.0,27973490.0
2004-04,España,ES,Vietnam,VN,9207582.0,20551350.0
2004-05,España,ES,Vietnam,VN,6155139.0,26794266.0
2004-06,España,ES,Vietnam,VN,7002340.0,26637053.0
2004-07,España,ES,Vietnam,VN,7047160.0,35469486.0
2004-08,España,ES,Vietnam,VN,4839574.0,32046773.0
2004-09,España,ES,Vietnam,VN,5587245.0,31159447.0
2004-10,España,ES,Vietnam,VN,7527894.0,23472817.0
2004-11,España,ES,Vietnam,VN,6631653.0,20487980.0
2004-12,España,ES,Vietnam,VN,6508557.0,24207366.0
2005-01,España,ES,Vietnam,VN,3403252.0,35020942.0
2005-02,España,ES,Vietnam,VN,4462343.0,36062644.0
2005-03,España,ES,Vietnam,VN,4426842.0,28391624.0
2005-04,España,ES,Vietnam,VN,5022423.0,24816945.0
2005-05,España,ES,Vietnam,VN,6591021.0,23441040.0
2005-06,España,ES,Vietnam,VN,5838108.0,32885027.0
2005-07,España,ES,Vietnam,VN,7664614.0,42381739.0
2005-08,España,ES,Vietnam,VN,6251727.0,42713451.0
2005-09,España,ES,Vietnam,VN,5642567.0,40249233.0
2005-10,España,ES,Vietnam,VN,4695841.0,32158923.0
2005-11,España,ES,Vietnam,VN,7226643.0,34865771.0
2005-12,España,ES,Vietnam,VN,7357276.0,36089836.0
2006-01,España,ES,Vietnam,VN,4516068.0,58508658.0
2006-02,España,ES,Vietnam,VN,4873955.0,42784143.0
2006-03,España,ES,Vietnam,VN,6987123.0,46941502.0
2006-04,España,ES,Vietnam,VN,7084276.0,35951104.0
2006-05,España,ES,Vietnam,VN,6605363.0,41872186.0
2006-06,España,ES,Vietnam,VN,6768982.0,37858351.0
2006-07,España,ES,Vietnam,VN,5994295.0,44615361.0
2006-08,España,ES,Vietnam,VN,7396211.0,58942992.0
2006-09,España,ES,Vietnam,VN,8347443.0,46912600.0
2006-10,España,ES,Vietnam,VN,7726927.0,34084312.0
2006-11,España,ES,Vietnam,VN,6026810.0,42308272.0
2006-12,España,ES,Vietnam,VN,7466657.0,38456759.0
2007-01,España,ES,Vietnam,VN,5390617.0,66494399.0
2007-02,España,ES,Vietnam,VN,6881311.0,54022198.0
2007-03,España,ES,Vietnam,VN,8777959.0,52641836.0
2007-04,España,ES,Vietnam,VN,5663715.0,42576588.0
2007-05,España,ES,Vietnam,VN,10710172.0,43177877.0
2007-06,España,ES,Vietnam,VN,10252249.0,47746545.0
2007-07,España,ES,Vietnam,VN,10038964.0,58871832.0
2007-08,España,ES,Vietnam,VN,8283099.0,62864704.0
2007-09,España,ES,Vietnam,VN,5964869.0,53403094.0
2007-10,España,ES,Vietnam,VN,7925725.0,50344638.0
2007-11,España,ES,Vietnam,VN,8032654.0,52883605.0
2007-12,España,ES,Vietnam,VN,10838396.0,48463949.0
2008-01,España,ES,Vietnam,VN,13143735.0,73888480.0
2008-02,España,ES,Vietnam,VN,10451737.0,63809883.0
2008-03,España,ES,Vietnam,VN,7428562.0,45415942.0
2008-04,España,ES,Vietnam,VN,11627334.0,54633409.0
2008-05,España,ES,Vietnam,VN,9547586.0,55102641.0
2008-06,España,ES,Vietnam,VN,9175994.0,59264335.0
2008-07,España,ES,Vietnam,VN,10096895.0,71723255.0
2008-08,España,ES,Vietnam,VN,6983460.0,74803332.0
2008-09,España,ES,Vietnam,VN,4942852.0,78101571.0
2008-10,España,ES,Vietnam,VN,8896570.0,59803180.0
2008-11,España,ES,Vietnam,VN,6900151.0,50922488.0
2008-12,España,ES,Vietnam,VN,6633739.0,59203351.0
2009-01,España,ES,Vietnam,VN,5220901.0,61778549.0
2009-02,España,ES,Vietnam,VN,6426686.0,79081003.0
2009-03,España,ES,Vietnam,VN,11351798.0,69053701.0
2009-04,España,ES,Vietnam,VN,12555262.0,67500622.0
2009-05,España,ES,Vietnam,VN,8014542.0,55215205.0
2009-06,España,ES,Vietnam,VN,9056732.0,60259861.0
2009-07,España,ES,Vietnam,VN,8536460.0,66194848.0
2009-08,España,ES,Vietnam,VN,8279709.0,69075139.0
2009-09,España,ES,Vietnam,VN,8872650.0,61450023.0
2009-10,España,ES,Vietnam,VN,10704019.0,55951050.0
2009-11,España,ES,Vietnam,VN,9309899.0,50978706.0
2009-12,España,ES,Vietnam,VN,14983894.0,53366898.0
2010-01,España,ES,Vietnam,VN,7807466.0,63766076.0
2010-02,España,ES,Vietnam,VN,8099966.0,61634264.0
2010-03,España,ES,Vietnam,VN,12040241.0,66568828.0
2010-04,España,ES,Vietnam,VN,9246318.0,60745825.0
2010-05,España,ES,Vietnam,VN,11097962.0,65986692.0
2010-06,España,ES,Vietnam,VN,13524022.0,70080118.0
2010-07,España,ES,Vietnam,VN,16706303.0,82265946.0
2010-08,España,ES,Vietnam,VN,24233175.0,83988907.0
2010-09,España,ES,Vietnam,VN,12408911.0,88639898.0
2010-10,España,ES,Vietnam,VN,12097313.0,80888364.0
2010-11,España,ES,Vietnam,VN,16035201.0,80780751.0
2010-12,España,ES,Vietnam,VN,14229741.0,80129992.0
2011-01,España,ES,Vietnam,VN,10540171.0,94609142.0
2011-02,España,ES,Vietnam,VN,17448013.0,98511337.0
2011-03,España,ES,Vietnam,VN,18760842.0,93089427.0
